item_index,prompt,gold_index,predicted_index,correct,correct_raw,perplexity,ttft_sec,tbt_sec,total_latency_sec,peak_memory_mb
933,"Family Life: How to get a toddler to sleep alone. Talk to your child about sleeping alone. Instead of making the switch suddenly, it is important to prepare the toddler well in advance. This can be done by talking to the toddler about changing where they will be sleeping and what it will be like to sleep alone.
A. If you feed them at night, light a dim candle or read a book with them in the dark, they will likely be somewhat disoriented. Having a quiet environment can help your toddler adjust to their new environment.
B. Your child will need to know that it's not too late, so they should agree to it. Start by being forthcoming with your toddler about your child's needs.
C. Consider talking to the toddler between meals. When you eat dinner, you might tell the toddler that they will sleep in their bed.
D.  For example, say, "" we feel like you're ready for your big kid bed. Getting your big kid bed means that we feel like you're ready to sleep all by yourself.",3,2,0,0,9.56517794362362,0.14442767000218737,0.14279791724471133,56.55449423993559,2.6394577026367188
934,"Pets and Animals: How to win a horse event. Practice your event a lot. Practice every single thing you will do, such as canter departs from the walk, rein-backs, turns, jumps, patterns, setting up, or whatever you'll need to do in the class.. Memorize all of the required patterns and tests.
A.  Before going from stationary style to canter, ask your classmates to focus on your lines. Have them write down the perfect line pattern and practice it on a whiteboard or like a cheerleader.
B.  A good way to do this is to walk, trot, and canter/lope them out on foot. It really helps the pattern stick in your memory.
C.  Of course, you'll do the required things to practice. Don't feel it will pay to do everything by yourself!. Go out in horse competitions.
D.  The faster you practice, the better you will be at everything you learn, from hand formats, to tack-touches, throws, and even out tosses.. Check out your edtginess on the days when you're not home.",1,1,1,1,12.22914313626573,0.14342529800160264,0.14221964960601122,60.87483262495516,2.8940048217773438
935,"Pets and Animals: How to keep a cat from running out the door. Use an alternate entrance and exit. If your cat is constantly hanging out by the front door, waiting to make its escape when some unwitting person opens it, try exiting out a different door. For instance, instead of going in and out through the front door, try using the back or garage door.
A. Another good option is to exit and enter via a door with an antechamber. After passing through the first door, close it firmly behind you and look about to ensure your feline friend hasn't followed you.
B. Another option is to bypass your house's rear entrance and enter the garage door, opening it by turning the opposite way. This will block the exit, while also allowing the cat to do the same.
C. Be aware of this rule before making a move toward your other door; your cat will pounce on you and use this as an opening to escape. Avoid allowing your cat to enter one door first.
D. Of course, this will only take up half the room in which your cat can go and should be considered a safe option. However, remember that your cat has a natural instinct to leave that door open if something happens.",0,0,1,1,11.440609342918131,0.14477423500102304,0.14226074457465526,66.44582167806948,2.9160919189453125
936,"Food and Entertaining: How to pick dragon fruit. Expect the fruit to ripen about a month after it flowers. Generally, dragon fruit will ripen about a month after it flowers. Check the dragon fruit daily for any flowers and use the flowers as a gauge for ripeness.
A.  Mid-spring on a weekday should be the best time to pick dragon fruit, as yellow blossoms develop outward over the course of several weeks. Fall flowers can be picked in late spring or early summer, but flowering flowers usually will bloom best in late august.
B.  Check for a saturated fuchsia color to determine ripeness. Watch for the color of the fruit to change from green to fuchsia or yellow, depending on the variety.
C. You'll also need to wait a few days to see how many large flowers the dragon fruit has.. Harvest dragon fruit in mid-spring.
D.  Still, use the events you observe as an example when picking dragon fruit. The fruit will ripen around the fall holidays.",1,1,1,0,12.18853024970443,0.14123445449695282,0.14248206075939673,53.283300298964605,2.7414703369140625
937,"Food and Entertaining: How to make fried chicken. Prepare the escalopes. Remove the skin and tendons from the chicken. Put the chicken fillets between two sheets of plastic food wrap or parchment paper and pound with a rolling pin.
A. Scoop out medium size pieces of chicken and roll them into quarters. The approximately 2½ pounds is enough to make one half pound but you'll also need about two 20 pound rolls that you can spare.
B. The aim is to flatten them evenly to about 1 centimeter (0.4 in) (1/2 "") in depth. The flattened pieces are now known as escalopes.
C.  Do not overcook the chicken. Because there is no need to do so, you should make sure that you thoroughly slice the chicken into one or two thick slices before cutting it into four equal chunks.
D. Hold the wrap at a 45 degree angle and pound until it breaks up and falls off. Place the chicken pieces in a blender and puree.",1,1,1,1,7.053148564532121,0.14676887700261432,0.1423638396269035,49.41787250003836,2.31719970703125
938,"Food and Entertaining: How to exercise an option. Compare the price of the underlying stock to your strike price. When you exercise your option, you buy (call) or sell (put) the underlying stock at the price stated in the contract. If your options have value relative to the actual stock price, you are "" in the money.
A. "" A call option allows you to buy stock at the stated strike price. You'll make money if the stock is trading at a higher price than your stock price, because you can buy shares at your lower strike price.
B. "" in other words, you sell the stock without paying a commission. In exchange for wasting money in your initial purchase, you lose an opponent's stock.
C. "". Learn the definition of "" strike "" in limited use. Strike does not refer to anything over a set price.
D. "" if the underlying stock price is lower than the collective market value, you are "" in the money. "" In the united states, the general profit of an option is $37 , 750.",0,0,1,1,5.321265245091578,0.14412781700048072,0.14197654959882156,59.35480280191405,2.794830322265625
939,"Personal Care and Style: How to choose a neck tattoo design. Decide on a style of tattoo. You may already have a good idea of the tattoo you want to get. However, your idea may require a specific style of tattooing.
A. In these cases, a tattoo artist will recommend different designs, such as animal, human, person, or geometric design. You can opt for a striped tattoo or a clover tattoo to symbolize a lone person.
B. For instance, if you just want the outline of a star or another simple "" flash "" design, any experienced, well-respected tattoo artist will likely be able to provide you what you want. However, if you want a certain type of pattern or a realistic image, you may need to go a specific tattoo shop, or even a specific artist, to get what you're looking for.
C. Ultimately, you may be trying to change the way your tattoo looks, especially if you're trying to stick with alternative designs or use a more unusual style. Popular tattoos depicted as iconic and especially unique include polka dots and stripes.
D. If you have a tattoo that turns out famously cool, this may not be the best option. Think back to your vision for a tattoo, and see how this style works for you.",1,1,1,0,7.793726923678772,0.1475728617497225,0.14224801745160442,56.35151428802783,3.0716323852539062
940,"Personal Care and Style: How to be a physically attractive woman. Get exercise. Scientific studies have shown that one of the strongest traits of physical attractiveness is a healthy bmi (body mass index). Your bmi is the amount of fat on your body in relation to your height and weight.
A. This means men can gain about an inch or two in waist circumference, while women can gain about a pound in hip circumference. While this is not a perfect amount for all people, it is decent and healthy for both men and women.
B. A bmi of around 67-97 is considered normal when you exercise, and as it evolves, it should increase or decrease slightly. Exercising can also prevent you from gaining a thicker muscle mass and keep you from gaining too much height.
C. If you have a bmi of more than 50 or greater, you could be significantly more appealing to women. Studies show that exercise kills excess fat and increases your metabolism.
D.  You can maintain a healthy bmi by making sure you get regular exercise. Good exercise can include aerobic training, strength training, sports, or outdoor activities.",3,3,1,1,9.613163250200497,0.14576203924843867,0.14264289965868984,54.92999292695458,2.5767364501953125
941,"Family Life: How to report a runaway child. Write down the child's name and date of birth. Consult any identification cards, such as a passport or school id, to get the child's first, middle, and last name as well as their date of birth, if necessary. Book bags are a good place to look for a school id or driver's license.
A.  Consult medical records for the child's most recent height and weight. Locate the visit summary from the child's last pediatrician appointment, if possible, to get the latest height and weight for the child.
B. If the teacher expects students to provide identification, be sure to do that. In some places, you may want to search by zip code (if you're unsure about where your child lives) or.
C. If your child's name or date of birth is also located on a government-issued id, the name will be at the bottom of the document. Don't use a federal or state government issued id.
D. This does not need to be a legal item. Dress to the nines and enforce a biometric license.",0,0,1,0,11.214321543193332,0.14669207699989784,0.1421903923830141,62.58177938699373,2.8395462036132812
942,"Personal Care and Style: How to apply angel makeup. Use a beige color concealer to cover any blemishes and to brighten your eyelid, or you can use an eyeshadow primer. Use a yellow concealer for under your eyes. Look for a concealer that is about 2-3 shades lighter than your skin tone depending on the look you're going for.
A. Use patting motions to make sure the concealer isn't too visible, or blend out with a makeup sponge. Blend well so the makeup just looks like your skin.
B. For example, if you want a night eye look, use a shade light beige. Eyeshadow is great, but you can vary the color, too, depending on what you like.
C.  Use a dark brown/plum color. Use black eyeliner for the darker get.
D.  If your skin is pale and smooth, make sure you use a natural shade. If you have oily skin, use a darker colour like a yellow or mauve shade.",0,0,1,1,8.996838752804063,0.14019561449822504,0.14177740711795625,61.95039974006795,2.8351669311523438
943,"Personal Care and Style: How to care for your skin over 40. Cleanse your face twice per day. As skin ages, it becomes more sensitive and loses elasticity. Because of this, extra care must be taken with your daily skincare regimen.
A. Wash your face with lukewarm water once in the morning and once in the evening before bed. Use a mild, gentle cleanser with a creamy consistency, which won't strip your skin of its natural moisture.
B. This includes exfoliating for a few minutes after washing your face. You should also exfoliate once every two days or when you're doing some other activities.
C. Excessive use of harsh soap or cleansers can lead to inessential aging in your skin. Use the trial and error approach and make sure to remove any potential wrinkles before beginning your skincare routine.
D.  Use a great pore cleanser and wash your face. Apply some warm/cold water and a facial cleanser that is ingredients like baby cleanser, and follow it with some facial spray.",0,0,1,1,4.200911442493468,0.14683396200052812,0.14238530386590614,50.422192201069265,2.3505477905273438
944,"Family Life: How to delay your baby's first bath. Find out the hospital protocol regarding bathing newborns. In order to delay your newborn's first bath you should find out what the bathing protocol is for your hospital. Ask your obstetrician or midwife when babies are typically bathed following delivery, and then you can decide if you want to make a special request.
A. Some hospitals will bathe infants shortly after birth, while others will wait longer. For example, at toronto east general hospital, a healthy baby who has a stabilized temperature will likely be bathed around 8 hours after birth.
B.  Use soap and water when washing your newborn. Before you go into the bathroom for the first time, wash your newborn's body thoroughly, using the soap and water sections that come with your baby's bath kit.
C.  Get a robe or long sleeved dress. Nursing a newborn can be extremely exposed to some temperature changes, especially in a sealed tub.
D.  It is important to understand that while newborn babies can be bathed outside of their mothers' bodies, they may never be bathed in their own bodies. For this reason, a newborn's first bath can seem strange.",0,0,1,1,9.190158674215892,0.14391948699994828,0.14212663142819124,65.66967514211137,2.9320144653320312
945,"Personal Care and Style: How to do hot stone massage. Find or purchase stones. Stones used in this treatment are typically made of basalt, due to their ability to retain heat. The stones should also be very smooth, so they do not irritate the skin in any way.
A.  They tend to appear red or inflamed afterwards and can be painful and annoying. Gemstones ranging from yellow and greenish to orange are often used instead.
B. If you can't find basalt stones, however, smooth river rocks are fine. You can order a hot stone massage kit online from amazon or ebay.
C.  The stone hardness determines how many masseuses you should use. Larger stones with softer texture will require a larger masseuse.
D. You can purchase stones online or at big box stores.. Find a crystal or white coin with a pointed tip.",1,1,1,1,6.792676450911901,0.14480017949972535,0.14227436454791517,48.09883847700257,2.253387451171875
946,"Family Life: How to perform a sand ceremony. Select your keepsake vase or container. You can use virtually any container to house your sand, though glass vases are the most common. Some options include a heart-shaped vase, cylinder jar, corked bottle, or decanter.
A.  Use colored sand with colors that you like. Natural sand may not look like sand, and the best color combinations can be achieved by changing your final sand color.
B. Base your decision off of you and your spouse's tastes. Choose a stopper, like a cork or a lid, if you want to seal it.
C. Once you've selected your container, choose a color to match the wedding theme.. Check the alignment of the color jar lid.
D. You could also use a large bowl in which to hold your sand just for the sake of commemorating your wedding. On rarer occasions, you may want to use something like a snail food jar or crepe container.",1,1,1,1,10.53513778542408,0.14492073674955464,0.14160573719530795,51.27453686291847,2.5563735961914062
947,"Sports and Fitness: How to get a bigger butt in a week. Drop it low with a weighted squat. Standing with your feet shoulder-width apart and your feet in line with another, stick your butt out backwards. Hold a weight in each hand, letting your arms stay to your sides.
A. This reduces strain on your hips, buttocks, and lower back. Concentrate on forcing your lower body into a plane shape when you count to 10 on the exercise log.
B. Slowly lower yourself until your butt hits the floor. Try lifting your weight to your toes first as you do so.
C. Moving slowly, squat downwards while keeping the weight square to your chest. Move downwards until at a 90 degree angle.
D.  If you are doing a weighted squat, pull your arms across your chest and slowly lower them to your sides. Do this for a minute, then switch to doing a normal squat.",2,2,1,0,13.475633136926337,0.14293944725068286,0.14194855695711045,50.11180416703428,2.3846969604492188
948,"Computers and Electronics: How to homebrew malt extract beer. Wash your 16 to 20 quart cooking pot, spoon and measuring cup with soapy water. Rinse it well with hot tap water. Make sure you get all the soap off.
A.  Bring about 2 gallons (7.6 l) of water to a boil.. Dump your can of hopped malt extract into the boiling water, stirring so as to not allow the thick malt to stick to the bottom of the kettle.
B. Remember you don't want to dirty any already oiled pot.. Place the beer into the filling tube, then gently fill the cup about halfway with water.
C.  Secure your pot lid on securely with clamp. Turn on your medium sized microwave/stove in step three.
D.  Measure your beer, then pour it into the boiling water. Turn the stove burner up to medium, and wait for the water to boil, then pour the beer into the pot.",0,3,0,0,7.716413258008809,0.14320951200170384,0.14205556810585573,48.72967563589191,2.5213623046875
949,"Personal Care and Style: How to be classically beautiful. Wear classic pieces. Classic women never wear trendy clothes. They wear classic pieces such as a simple black dress with a striking accessory, aviator glasses, a colorful scarf or a pretty set of pearls.
A. Elegant and classy pieces make you look self-confident and graceful.. Brush and style your hair as you normally would.
B. Think of jacqueline kennedy onassis's famous over-sized sunglasses and timeless suits. You don't have to go back to the nineteen-fifties, but expand your wardrobe when possible, and learn to have your own sophisticated style.
C. Feel free to experiment with their style, but try to avoid coming across as boring or uninteresting. Buy something that makes you feel like you've made it for yourself, and act casual.
D. Elegant, classy women should choose dresses that are form-fitting, but that are not too tight. Men should aim for dresses that hang to their mid-thigh.",1,3,0,0,19.433852338012784,0.14072360474710877,0.1415813200232035,49.55003114701685,2.503936767578125
950,"Sports and Fitness: How to identify poison ivy. Look for the vine with clusters of three leaves. Poison ivy always has clusters of three leaves. Use this as the defining characteristic, as this plant is not so obvious in most other ways.
A. Besides being a bark-eating species, the vines are also lower in humidity than other plants. Poison ivy leaves tend to form clusters of four fronds or more, and are in constant shade.
B. Poison ivy is remarkable with its ability to grow in a variety of ways. Although it is called "" poison ivy "" it cannot only grow upwards clinging to surfaces like an ivy, but can also, grow as a bush or single plants.
C.  It tends to grow in pairs, with the central stalk facing down and back pointing up. At any time of day, the leaves on the vine look yellow, indicating it is somehow poisonous.
D. If you are unsure what type of poison ivy you have, look for two clusters of three leaves. Draw a line above the central cluster of them.",1,3,0,0,14.229819611537184,0.14415373700103373,0.14251090312629888,51.31049646096653,2.4819564819335938
951,"Home and Garden: How to grow eggplant. Start eggplant seeds indoors 6-9 weeks before the last frost is expected. Eggplants need warmth, so it is best to start them indoors and transplant them once the weather is warm enough. Aim to germinate the seeds 6-9 weeks before the last frost of the year is predicted.
A. Eggplants should not be re-planted outdoors until the temperature is at least 70 ° f (21 ° c). If you don't wish to plan ahead this way, you can purchase eggplant seedlings directly from a gardening center or nursery.
B.  The optimum time for a starter eggplant plant is during the summer, when the temperatures are warm enough to allow it to forage for a few days. Only choose eggplants with a good root system.
C.  Choose a spot in your area with minimal shade and adequate indirect sun to encourage production. Plant eggplants in early spring or early autumn and then transplant them outdoors within a month, after the last frost has passed.
D.  Plant eggplants in pots in late summer when the last frost is expected. Eggplants are very hardy so will need about a month before the temperature drops below freezing.",0,0,1,0,7.159047156862661,0.1427551572505763,0.14267470040431363,64.77463581094344,2.9428634643554688
952,"Computers and Electronics: How to speed up a slow windows computer for free. Hold down ctrl + alt + del. This will bring up your pc's task menu. If you have a myriad of programs starting up when you log into your computer, you'll likely have to deal with several minutes of general slow-down.
A. In other words, if you tap ctrl + del twice, you're moving up to lots of slow programs. Once you hold ctrl and del once, say "" power off "" and select "" control panel.
B. Before you start the task screen, set the task to clock out and give yourself time to process your task. Aim for the speed for which you have the most power.
C. To save time, you can hold down the shift key as you leave the control panel. You can also use it to flip over information as you scroll.
D. Disabling startup programs will fix this issue.. Click the "" task manager "" option.",3,3,1,1,17.335432193640077,0.14107217699893226,0.14206597722948452,53.83903016905242,2.6275787353515625
953,"Sports and Fitness: How to exercise gently on your recovery day. Try water-based exercises. One of the best exercises you can do on your day of rest or recovery are water-based exercises (like water aerobics or swimming). The water of the pool helps alleviate weight from all the joints in your body.
A. Place your feet on the water and bend your knees at a 90 degree angle. Press each foot flat against the other, making sure to keep your shins touching the surface of the water.
B. Some examples of water-based exercises are kickboards, crunches, and lacrosse balls. Don't limit yourself to water-based exercises like a single-serve or it could result in soreness and back pain.
C.  Water exercises are great for recovery due to the buoyancy provided by the water. Studies have shown this can make you feel 90% lighter when you're in water up to your neck.
D. These muscles protect the joint from injury such as fractures or concussions due to the water-based exercises. Water exercises consist of much more hip and joint movement, while other forms of exercise may raise your heart rate and help keep your hips and lower body well balanced.",2,2,1,1,8.093124621950995,0.1424623300008534,0.14191588218524814,59.60685630906664,2.7683944702148438
954,"Personal Care and Style: How to wear a crochet top. Wear a nude tank top underneath. It can be daunting to pick out a crochet top simply because they can appear very exposing. Popping a nude camisole on underneath your crochet top is the perfect solution.
A. This will show off your armor and make it more visible. Let the fabric of the tank and corset show through in the front.
B. By choosing a nude color, it will not blend in or distract from the crochet pattern, which is the star of your outfit. You're also fully covered, so there is no need to worry about exposing too much or looking inappropriate.
C. You don't need to go out and bother trying to expose your entire body, just a bit of flesh will do just fine. On top of that, look for a thin, strapless top that has v-neck hanging down the front, and below that is a v-neck bra containing darts or barbell rigs.
D. It works best with their any color tank top and can be ironed on if it's a darker shade.. Try a long-sleeved top.",1,1,1,0,7.701568540288181,0.14069539549927867,0.14115934601297914,54.20333306692919,2.8962173461914062
955,"Personal Care and Style: How to dye roots. Choose a dye that matches your hair color exactly. Use a mirror to compare swatches to your roots, as the ends of your hair may be lighter. You may want to bring a friend with you to the beauty supply store to help you choose an exact match.
A.  Wash your hair with cool water, followed by conditioner. For bleached hair, hot water alone may not make your hair lighter because it adds necessary protein.
B. That way, you can turn this into a fun and enjoyable project. Make sure the dye is at least 40 shades lighter than your natural hair color so that the dye doesn't take over your hair.
C.  If you want the roots color or if you are worried about the roots lightening up, purchase a color testing kit to make your roots lighter. Save the kit for when you use the dye.
D.  Foam and mousse formulas are the easiest to apply, but they're difficult to apply accurately. Go with a cream or gel formula for a precise application.",3,1,0,1,13.291658288123356,0.14212996525020571,0.14223554517311246,56.467089114034025,2.6009902954101562
956,"Food and Entertaining: How to make carrot soup. In a 6-quart pan, add the butter and onion to your carrots. Cook until the onions start becoming soft. This should only take a few minutes.
A. Once the onions start turning golden brown, turn off the heat.. Stir in the 3 cups (150 g) of soy sauce and your own tasty asian-style pilaf stir stick.
B.  Pumpkin, fennel, apple, butternut squash, yam, tomato and sweet potato are also good bases if your cupboard is lacking in carrots. Don't like onions? Use leeks instead!. Stir in the stock, ginger, and any other desired add-ins now.
C.  Add some water if you'd like a thicker gravy. To make a thick gravy, add some water.
D.  Remove the pan from the heat and drain the onions well. Drain all the liquid from the sauce.",1,3,0,0,20.213215534099536,0.14210593549978512,0.14209373854116925,45.18585764392628,2.5925750732421875
957,"Home and Garden: How to care for gardenias. Find an area with full sun to light shade to plant your gardenias. Unlike most plants, gardenias are delicate and picky about their environment. Gardenias thrive in partial shade, high humidity, and an even supply of moisture and nutrients.
A. Because gardenias are social plants, they need full sun in order to thrive.. Check on your plant each week for leaf growth.
B. Avoid exposing your plant to these conditions if it is going to be an active, well-maintained plant, especially if you're not sure where to grow it. Gardenias, after all, don't require full sunshine for their leaves to flourish and retain their beautiful color.
C. You will want a spot that gets six to eight hours of full sun each day, but three very sunny days will be better.. Place your gardenias in an area with well-drained soil.
D. Though they can be grown indoors, the hot, dry air and gloomy winter days can send the gardenia into a downward spiral. Ideal seasons to plant gardenias are during spring or fall, when there is the perfect amount of sun without too high a heat.",3,3,1,0,12.186757640211805,0.1452213029988343,0.14259316216631107,58.901488538016565,2.828857421875
958,"Food and Entertaining: How to plan a bachelorette party. Go over dos and don'ts with the bride. Avoid involving the bride in the planning details, but do check in early on to make sure that her party is what she wants, whether that's a relaxed dinner out or the stereotypical, raunchy bash. Ask her what she expects and feels comfortable with.
A.  Let your family and friends get involved. If you have close friends, invite them over for a meal and a drink.
B.  Invite the guest of honor or a friend. You might say, "" hey, joe, i'd like to invite my girl friend and her fiancé, whitney.
C.  Set a date for the party a few months in advance. Consult the bride, unless you're planning a surprise party.
D. If she doesn't feel safe with doing the planning, let her go for it.. Plan rehearsal dinner with your other women in a large space, after the reception.",2,2,1,1,9.267737475527529,0.1446510052501253,0.1428165233086357,62.5609751369484,2.8976669311523438
959,"Computers and Electronics: How to be a twitter celebrity. Tweet like a famous blogger. Twitter is a micro-blogging tool; it's basically blogging in 280 characters or less in each tweet. Generally, the same guidelines for being a good blogger apply for being a good tweeter.
A.  Tweet "" @widbettydisputing91.net "" in an ad. Twitter posts cite the original twitter post, the tweet, and any other source that relates back to that post.
B. Opinions should be shared and there should be a diverse range of opinions about twitter status, content, and behaviors. Magazines and sites are better sources of information.
C.  Twitter needs facts and statistics to promote your products and services. Check out blogs and other websites before attempting the self-talk exercise: http: // twitter.com/tweets/0-constant. Use hashtags in your content.
D. You can't expect a blog with only three posts on random topics to attract many subscribers, can you? Choose your topic. If you want to be famous on twitter, don't take their question ("" what are you doing right now? "") literally.",3,3,1,0,15.50448448952214,0.1444976927505195,0.14255419999750615,56.744345570019505,2.6966629028320312
960,"Education and Communications: How to boycott autism speaks. Consider your mental health. If you have disabilities such as anxiety, depression, ptsd, or other mental health conditions, reading about as may trigger a downward spiral. If you are prone to this, proceed with caution.
A.  Autistic people with self-esteem issues should especially be mindful. Reading what autism speaks has to say may worsen your self-image.
B. Read stories or articles on the autism speaks website and read for relief from disease. Avoiding the internet can be a good start to budgeting money for home clothes.
C. Even if you can't see, sound in depth about your needs and symptoms. Make sure any adult can see what the real problem is so that it doesn't become more severe.
D. Try to unfollow autism speaks books and read nonfiction books that showcase that topic, whether you are autistic or not. Don't worry: many successful writers have found friends who actively listen to their own thoughts.",0,0,1,1,17.272777272560326,0.14227548024791759,0.14230646131443792,50.37636338104494,2.43603515625
961,"Sports and Fitness: How to play cut throat racquetball. Reserve a racquetball court. Many gyms and some public facilities have racquetball courts. A standard racquetball court is 20 feet (6 m) wide , 20 feet (6 m) tall and 40 feet (12 m) long, with a demarcated serving zone and receiving zone.
A. They also have players and teams that match their skills level. For players that plan to play too much, they may play too hard, and they may experience gastric and gastric damage.
B.  Find 2 people to play the game with you. Make sure each player has eye guards, a racquet and suitable athletic shoes.
C. The goal is to keep the field-map of your area locked in place. The outside goal sets up a barrier.
D.  The minimum serving zone is 6 feet (0.6 m), while around 18 feet (17 m) is best.. Find a place with good cross-entry.",1,1,1,1,11.735650524498926,0.14622699725077837,0.14226286735099355,61.757940949930344,2.8016281127929688
962,"Home and Garden: How to reduce slow cooker messes. Rinse rice before cooking. Making rice is a popular use for slow cookers, but can also be one of the more annoying clean-up jobs since rice is prone to sticking. To prevent this, rinse it in a strainer under clean running water.
A.  If you don't have a strainer, you can use a towel or pan to catch all the water so the rice isn't dripping through.. Pour out any wet rice right after serving.
B.  Drain any rice that is left in the strainer and set it aside in a clean plastic bowl.. Wipe down your slow cooker's sides and the inside with a spray bottle.
C. Keep your eye on the runoff and continue rinsing until the draining water turns from milky white to clear. For best results, go with rice that's marketed as "" easy to cook.
D.  You could use a salad spinner if you don't have one, but remember-rice can be cooked quicker. We don't want it to stick to the bottom of the strainer.",2,2,1,0,16.70479854146992,0.14267180749811814,0.14269612182510172,57.64913596003316,2.5410690307617188
963,"Personal Care and Style: How to easily level up in dead rising. Once you have access to the air ducts, go into the warehouse and to the mall.. Next, take a right and around the stair area is a bookstore called bachman's bookporium. Go in it.
A.  Look around until you find a book called "" horror novel 2 "" pick it up.. Continue the game normally until you reach the entrance plaza with brad.
B.  If you are inside bachman's bookporium, take a right and then just drive a little so you can find the escalator.. This will take you to the left.
C. Destroy that book that hasn't got a waistcoat on.. Defeat this bookstore to level up higher with bachman just taking out his waistcoat for you.
D.  To get to bachman's bookstore, go up the ladder then there is a set of cut out doors.. Go door and remember to be smart, as that is where bachman will be chained up.",0,1,0,0,34.39650351202381,0.14377824499933922,0.14234934854826978,53.529070639953716,2.5070037841796875
964,"Work World: How to become a locksmith. Research the career. As a locksmith, you may install and repair locks for both buildings, automobiles, and safes. You may also need to make duplicate keys and offer forms of related assistance.
A.  Many locksmiths work in a shop during normal business hours, but you should also expect to visit customers on-site when installing locks or assisting someone locked out of a vehicle or building. Trainees usually start at minimum wage, but your earnings will typically grow quickly as you gain experience and demonstrate productive skill.
B. Examine the exam schedule and topics specific to the particular job or project you are applying for. Some colleges and universities offer practical mock-exams that cure exam symptoms, preventing you from perfecting your own craft.
C.  You may want to go online and find keywords and other resources about what locksmiths in your area study. If any information is helpful, talk to your local police department or civil rights office.
D.  Look for a locksmith that specializes in lockpicking. They will often have a certification program or accredited move or license, such as a united state locksmith registration agency.",0,0,1,0,12.378399288828605,0.14459213499867474,0.14224830889545226,52.35675297793932,2.6694183349609375
965,"Personal Care and Style: How to prevent dry skin as you age. Choose a natural cleanser. Harsh soaps that contain alcohol, fragrances, deodorant and other chemical scan remove moisture from your skin so you should avoid them. Instead, choose a plant-oil based soap.
A. This will help keep hydrated and prevent breakouts. Some oils to look for are : Jojoba oil aloe vera oil kaolin avocado oil chamomile essential oil. Opt for biotin.
B. Look for a steam-based or vapor-based one, as these can be harsh enough to remove dead skin. Get a make-up cleanser made for dry skin at a pharmacy or beauty salon.
C. Many people with dry skin may not even consume any fruit-or-vegetable products. You can use a product from the market, or a selection of ingredients from organic or farmer's markets, which provide excellent, natural oils for your skin.
D. Look for a soap that contains glycerin, jojoba oil, coconut oil or almond oil. These will clean your skin while adding much-needed moisture.",3,3,1,1,4.330543824256104,0.14426075300070806,0.14236529175953358,56.24187208998046,2.6540679931640625
966,"Personal Care and Style: How to make a cute clutch bag. Choose a rectangular placemat. This method works best with fabric placemats. Choose something that looks interesting, preferably with embroidery.
A.  Slide the scarf end through the pendant hole on the placemat. Squeeze the twist link and seal the ends shut.
B. Dyeing the placemat using only fabric placemats will make it resemble you is making the bag.. Add a single color of fabric placemat to the bag.
C. Something with a lining would work even better, and will give your clutch a more professional touch. Make sure that the material is sturdy and not flimsy.
D.  Get a brown or light colored ribbon and wrap around the placemat for a cute look. Add a bow to the ribbon for a fancy touch.",2,2,1,1,8.958443261358479,0.14138019250094658,0.14260185492676367,39.49582716501027,1.9107818603515625
967,"Family Life: How to establish a curfew with your child. Decide on an appropriate curfew. This should take into account when your child gets sleepy, age, and how long they typically nap during the day. Younger children need more sleep than older children or adults, but each child will vary in how much sleep is needed and you need to take this into account when making your decision.
A.  Many teens need eight hours of sleep per night, depending on the age group. Some may not need 10, but consider adding it if you are trying to establish a curfew of 12 hours.
B.  Typically, children need a minimum of eight hours of sleep per night. The more hours your child gets, the more sleep they'll need each night.
C.  If you have a sleep schedule and don't know how much time you have before bedtime, you might have to track the time. If your child is actually getting sleepy, you'll need to adjust your schedule.
D.  This step should not involve your child.. Tell your child about the curfew.",3,1,0,1,21.497470323808386,0.14368618274966138,0.14286832973482663,64.1511514629965,2.9822616577148438
968,"Family Life: How to put a two year old to sleep. Determine a good time schedule. Allow plenty of hours between nap time and bedtime. If they are too close together, your child is unlikely to sleep.
A.  On average, a two-year-old sleeps about 11 hours at night and two hours during the day, although this is not a solid rule.. Be sure your child has enough physical exercise.
B. This will not prevent them from falling asleep and waking up at the same time each night. Stick to a schedule that gives you the optimal amount of time for bed time.
C. If they are too far apart, your child may be more prone to wanting to sleep. Always factor an hour before bedtime into their age-appropriate sleep/wake time.
D. Make sure that the nap time and bedtime are within this timeframe.. Make the naps shorter than regular ones.",0,1,0,0,9.886323697671164,0.14112498000031337,0.1428102134950953,42.979133328044554,2.1150894165039062
969,"Sports and Fitness: How to pitch a basha (tarp) tent. Spread out the basha where you intend to pitch it up. Figure out where the poles need to go.. Set up the two gadget poles and tie a string across.
A.  You'll need a different length of string (most will be 0.62 cm long).. If you're using fresh or compressed balloons, you'll use a variable tie knot. Cut around this.
B.  To set up the two gadget poles, you could either mallet them down and/or secure them to pegs pulling in opposite directions. You could set the string across higher up or lower down depending on how waterproof you want you tent to be and how easy easy it will be to move in and out of it.
C.  Draw a line the distances from the bottom of the tent apart from the pole line. Use edge marking next to side lines.
D.  Make sure that the ends are horizontal. This means they should be on the side opposite each other.",1,1,1,0,18.291865067113193,0.14118760525161633,0.14202370444241103,49.988999566965504,2.820098876953125
